,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,y,id,outliers
34796,37,0,0,0,0,0,0,0,0,4,2,999,0,0,-3.4,92.431,-26.9,0.72,0,38599,1
21968,29,0,0,0,0,1,1,0,4,3,1,999,0,0,1.4,93.444,-36.1,4.963,1,22226,1
30441,32,3,1,4,0,0,1,0,3,0,1,999,0,0,-1.8,92.893,-46.2,1.2990000000000002,1,32780,1
13516,32,0,1,0,0,1,0,0,2,3,1,999,0,0,1.4,93.918,-42.7,4.963,1,13712,1
36367,80,7,2,3,0,1,0,1,7,3,4,999,0,0,-1.1,94.199,-37.5,0.879,1,40667,1
29472,58,7,1,1,0,1,0,0,3,1,1,999,0,0,-1.8,92.893,-46.2,1.334,1,31317,1
9166,53,0,1,4,0,0,0,1,5,4,3,999,0,0,1.4,94.465,-41.8,4.967,1,9301,1
6369,40,0,0,5,0,0,0,1,3,1,6,999,0,0,1.1,93.994,-36.4,4.857,1,6468,1
24814,40,8,1,5,0,0,0,0,8,2,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,1,25355,1
15426,33,3,1,5,0,0,1,0,2,0,2,999,0,0,1.4,93.918,-42.7,4.96,1,15632,1
10347,54,4,1,3,0,0,0,1,5,2,2,999,0,0,1.4,94.465,-41.8,4.961,1,10502,1
24220,42,0,1,0,0,0,0,0,8,0,2,999,0,0,-0.1,93.2,-42.0,4.191,1,24589,1
12028,30,3,0,5,0,0,0,1,2,1,1,999,0,0,1.4,93.918,-42.7,4.956,1,12207,1
26347,31,0,0,5,0,1,0,0,8,4,1,999,0,0,-0.1,93.2,-42.0,4.021,1,27237,1
22222,37,0,1,0,0,0,0,0,4,4,1,999,0,0,1.4,93.444,-36.1,4.964,1,22483,1
18748,59,7,1,3,0,0,0,0,4,0,3,999,0,0,1.4,93.444,-36.1,4.97,1,18984,1
36493,27,0,0,5,0,0,0,1,7,0,1,999,0,0,-1.1,94.199,-37.5,0.879,1,40827,1
34876,28,0,1,5,0,0,0,0,8,2,2,999,0,0,-3.4,92.649,-30.1,0.715,0,38708,1
14459,28,3,0,2,0,0,0,0,2,2,3,999,0,0,1.4,93.918,-42.7,4.961,1,14660,1
19684,38,2,1,1,0,0,0,0,4,4,2,999,0,0,1.4,93.444,-36.1,4.966,1,19929,1
6441,36,3,1,1,0,1,1,1,3,1,1,999,0,0,1.1,93.994,-36.4,4.857,1,6540,1
24060,50,3,1,4,0,1,0,0,8,0,1,999,0,0,-0.1,93.2,-42.0,4.191,1,24389,1
27579,46,2,1,0,0,1,0,0,1,3,2,999,0,0,-1.8,93.075,-47.1,1.41,1,28792,1
13952,44,3,1,4,0,0,0,1,2,0,3,999,0,0,1.4,93.918,-42.7,4.962,1,14151,1
3665,52,4,1,0,0,0,0,1,3,4,11,999,0,0,1.1,93.994,-36.4,4.859,1,3736,1
15594,51,3,1,3,0,0,0,0,2,0,2,999,0,0,1.4,93.918,-42.7,4.96,1,15801,1
13594,46,3,1,3,0,1,0,0,2,3,1,999,0,0,1.4,93.918,-42.7,4.963,1,13790,1
33246,44,0,1,0,0,1,0,0,5,4,1,999,0,0,-2.9,92.963,-40.8,1.268,1,36653,1
23537,38,0,1,0,0,1,1,0,4,4,1,999,0,0,1.4,93.444,-36.1,4.963,1,23807,1
21903,29,0,0,0,0,0,0,0,4,3,1,999,0,0,1.4,93.444,-36.1,4.963,1,22161,1
19178,45,3,1,4,0,0,0,0,4,1,3,999,0,0,1.4,93.444,-36.1,4.967,1,19418,1
1386,36,4,1,5,0,1,0,1,3,3,1,999,0,0,1.1,93.994,-36.4,4.855,1,1420,1
13520,46,3,0,4,0,0,0,0,2,3,1,999,0,0,1.4,93.918,-42.7,4.963,1,13716,1
27097,45,3,0,4,0,0,0,0,1,0,1,999,0,0,-1.8,93.075,-47.1,1.466,1,28150,1
28848,49,0,1,0,0,1,1,1,3,0,1,999,0,0,-1.8,92.893,-46.2,1.354,1,30456,1
20886,47,0,0,0,0,0,0,0,4,0,9,999,0,0,1.4,93.444,-36.1,4.963,1,21138,1
15633,33,3,1,2,0,1,0,0,2,0,1,999,0,0,1.4,93.918,-42.7,4.96,1,15840,1
36572,22,6,0,0,0,1,0,0,0,2,1,999,0,0,-1.1,94.601,-49.5,0.982,1,40930,1
11396,58,8,1,2,0,0,0,1,5,4,4,999,0,0,1.4,94.465,-41.8,4.959,1,11566,1
5401,49,0,0,5,0,0,0,1,3,0,2,999,0,0,1.1,93.994,-36.4,4.857,1,5493,1
15560,39,0,1,0,0,1,0,0,2,0,4,999,0,0,1.4,93.918,-42.7,4.96,1,15767,1
4917,36,3,1,5,0,0,0,1,3,1,4,999,0,0,1.1,93.994,-36.4,4.8580000000000005,1,5004,1
10501,32,0,0,0,0,1,0,1,5,2,2,999,0,0,1.4,94.465,-41.8,4.961,1,10658,1
11652,51,8,1,0,0,1,0,1,5,4,3,999,0,0,1.4,94.465,-41.8,4.959,1,11824,1
35049,57,0,1,0,0,0,0,0,8,1,1,3,2,1,-3.4,92.649,-30.1,0.716,0,38927,1
8880,37,3,1,4,0,1,0,1,5,3,4,999,0,0,1.4,94.465,-41.8,4.8660000000000005,1,9009,1
27552,35,10,1,1,0,1,0,0,1,3,1,999,0,0,-1.8,93.075,-47.1,1.41,1,28757,1
31490,31,0,0,5,0,1,0,0,3,3,1,999,0,0,-1.8,92.893,-46.2,1.266,1,34335,1
2251,30,3,0,4,0,1,0,1,3,2,1,999,0,0,1.1,93.994,-36.4,4.856,1,2299,1
28204,41,3,1,3,0,0,0,0,1,0,3,999,0,0,-1.8,93.075,-47.1,1.405,1,29661,1
2398,34,8,2,0,0,1,0,1,3,2,1,999,0,0,1.1,93.994,-36.4,4.856,1,2450,1
20214,32,2,0,0,0,1,0,0,4,2,1,999,0,0,1.4,93.444,-36.1,4.966,1,20460,1
18991,45,2,1,1,0,0,0,0,4,1,1,999,0,0,1.4,93.444,-36.1,4.967,1,19229,1
5115,33,10,1,4,0,1,1,1,3,4,1,999,0,0,1.1,93.994,-36.4,4.857,1,5204,1
21810,36,2,0,0,0,0,0,0,4,1,2,999,0,0,1.4,93.444,-36.1,4.964,1,22068,1
5305,31,3,2,4,0,1,0,1,3,4,3,999,0,0,1.1,93.994,-36.4,4.857,1,5397,1
24716,32,0,1,5,0,0,0,0,8,2,3,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,1,25232,1
3974,28,4,1,5,0,0,0,1,3,0,4,999,0,0,1.1,93.994,-36.4,4.8580000000000005,0,4050,1
29274,36,0,0,5,0,0,0,0,3,2,1,999,0,0,-1.8,92.893,-46.2,1.344,1,31028,1
5742,37,2,1,1,0,1,0,1,3,0,6,999,0,0,1.1,93.994,-36.4,4.857,1,5837,1
18521,25,0,0,4,0,1,0,0,2,3,4,999,0,0,1.4,93.918,-42.7,4.968,1,18755,1
2961,44,3,1,3,0,1,0,1,3,1,2,999,0,0,1.1,93.994,-36.4,4.859,1,3023,1
6788,48,5,2,3,0,0,0,1,3,3,1,999,0,0,1.1,93.994,-36.4,4.86,1,6890,1
18895,46,2,1,1,0,0,1,0,4,2,2,999,0,0,1.4,93.444,-36.1,4.968,1,19132,1
18886,41,2,1,0,0,1,0,0,4,2,3,999,0,0,1.4,93.444,-36.1,4.968,1,19122,1
30866,33,4,2,5,0,0,0,0,3,2,2,999,0,0,-1.8,92.893,-46.2,1.291,1,33400,1
33870,56,0,1,4,0,1,0,0,4,1,1,4,1,1,-2.9,92.201,-31.4,0.879,0,37409,1
11832,30,0,1,5,0,0,0,1,5,3,1,999,0,0,1.4,94.465,-41.8,4.955,1,12009,1
17039,52,0,2,5,0,0,0,0,2,4,5,999,0,0,1.4,93.918,-42.7,4.962,1,17256,1
23492,43,0,1,0,0,1,0,0,4,3,13,999,0,0,1.4,93.444,-36.1,4.962,1,23762,1
15131,38,2,0,1,0,0,0,0,2,4,4,999,0,0,1.4,93.918,-42.7,4.957,1,15335,1
25684,32,2,1,1,0,1,0,1,8,3,1,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,1,26433,1
14640,31,0,0,5,0,1,0,0,2,1,1,999,0,0,1.4,93.918,-42.7,4.957,1,14843,1
11570,33,2,0,1,0,0,1,1,5,4,3,999,0,0,1.4,94.465,-41.8,4.959,1,11742,1
33191,45,0,0,0,0,1,0,0,5,3,1,999,0,0,-2.9,92.963,-40.8,1.26,0,36586,1
9281,44,0,2,0,0,1,0,1,5,4,6,999,0,0,1.4,94.465,-41.8,4.967,1,9423,1
21924,34,9,0,0,0,1,0,0,4,3,3,999,0,0,1.4,93.444,-36.1,4.963,1,22182,1
20559,46,7,1,4,0,1,0,0,4,1,3,999,0,0,1.4,93.444,-36.1,4.965,1,20808,1
15223,37,3,1,2,0,0,0,0,2,4,3,999,0,0,1.4,93.918,-42.7,4.957,0,15429,1
11451,40,1,1,1,0,0,0,1,5,4,18,999,0,0,1.4,94.465,-41.8,4.959,1,11622,1
33420,49,10,1,1,0,1,0,0,5,2,3,999,0,0,-2.9,92.963,-40.8,1.252,1,36848,1
10489,45,0,2,0,0,1,0,1,5,2,1,999,0,0,1.4,94.465,-41.8,4.961,1,10646,1
19659,41,2,1,0,0,0,1,0,4,4,2,999,0,0,1.4,93.444,-36.1,4.966,1,19904,1
27184,27,2,0,4,0,1,0,0,1,1,1,999,0,0,-1.8,93.075,-47.1,1.445,1,28263,1
24089,46,0,1,5,0,1,1,0,8,0,1,999,0,0,-0.1,93.2,-42.0,4.191,1,24423,1
15197,30,10,2,5,0,0,0,0,2,4,3,999,0,0,1.4,93.918,-42.7,4.957,1,15402,1
11606,59,7,2,3,0,0,1,1,5,4,3,999,0,0,1.4,94.465,-41.8,4.959,1,11778,1
35183,53,0,1,0,0,1,1,0,9,0,1,999,0,0,-3.0,92.713,-33.0,0.706,1,39102,1
34681,22,6,0,4,0,0,0,0,0,4,2,6,1,1,-3.4,92.431,-26.9,0.73,0,38457,1
11897,58,2,1,3,0,1,1,1,5,4,1,999,0,0,1.4,94.465,-41.8,4.947,1,12075,1
7816,55,3,1,4,0,0,0,1,5,0,2,999,0,0,1.4,94.465,-41.8,4.865,1,7934,1
21946,32,0,1,0,0,0,0,0,4,3,1,999,0,0,1.4,93.444,-36.1,4.963,1,22204,1
19680,57,7,1,0,0,0,0,0,4,4,6,999,0,0,1.4,93.444,-36.1,4.966,1,19925,1
2439,33,8,0,0,0,1,1,1,3,2,3,999,0,0,1.1,93.994,-36.4,4.856,1,2492,1
26189,54,0,1,5,0,1,0,0,8,4,2,999,0,0,-0.1,93.2,-42.0,4.021,1,27038,1
20826,51,8,1,0,0,1,0,0,4,3,1,999,0,0,1.4,93.444,-36.1,4.964,1,21078,1
9534,43,8,1,3,0,1,0,1,5,0,2,999,0,0,1.4,94.465,-41.8,4.961,1,9678,1
4004,33,0,1,0,0,0,0,1,3,0,1,999,0,0,1.1,93.994,-36.4,4.8580000000000005,1,4081,1
8123,28,0,0,5,0,0,0,1,5,2,5,999,0,0,1.4,94.465,-41.8,4.864,1,8244,1
32335,32,1,0,0,0,0,0,0,3,0,1,999,0,0,-1.8,92.893,-46.2,1.244,1,35538,1
29049,33,0,1,5,0,1,0,0,3,2,1,999,0,0,-1.8,92.893,-46.2,1.344,1,30698,1
12739,27,0,0,5,0,0,0,0,2,2,1,999,0,0,1.4,93.918,-42.7,4.962,1,12926,1
27551,47,3,1,4,0,1,0,0,1,3,1,999,0,0,-1.8,93.075,-47.1,1.41,1,28756,1
16930,52,0,1,5,0,0,0,0,2,4,1,999,0,0,1.4,93.918,-42.7,4.962,1,17146,1
13935,27,4,0,5,0,1,0,0,2,0,2,999,0,0,1.4,93.918,-42.7,4.962,1,14134,1
31450,31,4,1,5,0,1,0,0,3,3,1,999,0,0,-1.8,92.893,-46.2,1.266,1,34279,1
659,45,9,1,1,0,1,0,1,3,2,2,999,0,0,1.1,93.994,-36.4,4.857,0,681,1
5428,36,4,0,4,0,1,1,1,3,0,3,999,0,0,1.1,93.994,-36.4,4.857,1,5520,1
18000,34,4,1,5,0,0,0,1,2,1,1,999,0,0,1.4,93.918,-42.7,4.963,1,18233,1
23542,45,4,1,1,0,0,0,0,4,4,3,999,0,0,1.4,93.444,-36.1,4.963,1,23812,1
8508,39,0,0,5,0,0,0,1,5,1,1,999,0,0,1.4,94.465,-41.8,4.864,1,8631,1
9476,33,2,0,5,0,0,0,1,5,0,2,999,0,0,1.4,94.465,-41.8,4.961,1,9620,1
28761,25,0,0,0,0,0,1,1,1,3,2,999,0,0,-1.8,93.075,-47.1,1.365,1,30351,1
15806,37,0,1,0,0,1,0,0,2,2,3,999,0,0,1.4,93.918,-42.7,4.961,1,16014,1
28768,28,0,1,0,0,1,0,0,1,3,1,999,0,0,-1.8,93.075,-47.1,1.365,1,30358,1
2939,54,1,1,1,0,0,0,1,3,1,2,999,0,0,1.1,93.994,-36.4,4.859,1,3001,1
23879,40,3,1,4,0,1,0,0,8,0,1,999,0,0,-0.1,93.2,-42.0,4.191,1,24170,1
5661,40,0,1,5,0,0,0,1,3,0,3,999,0,0,1.1,93.994,-36.4,4.857,1,5756,1
20451,31,0,0,0,0,1,0,0,4,1,1,999,0,0,1.4,93.444,-36.1,4.965,1,20699,1
28731,51,2,2,5,0,0,1,0,1,3,2,999,0,0,-1.8,93.075,-47.1,1.365,0,30316,1
2031,56,9,2,3,0,0,0,1,3,0,1,999,0,0,1.1,93.994,-36.4,4.857,1,2075,1
4943,36,2,1,1,0,0,0,1,3,1,10,999,0,0,1.1,93.994,-36.4,4.8580000000000005,1,5030,1
9408,41,3,2,2,0,1,0,1,5,0,1,999,0,0,1.4,94.465,-41.8,4.961,1,9552,1
30700,35,3,1,5,0,1,0,0,3,2,1,999,0,0,-1.8,92.893,-46.2,1.291,1,33163,1
20321,31,2,0,0,0,0,0,0,4,2,7,999,0,0,1.4,93.444,-36.1,4.966,1,20567,1
9740,24,1,0,0,0,1,0,1,5,1,1,999,0,0,1.4,94.465,-41.8,4.959,1,9885,1
11566,51,2,1,5,0,1,0,1,5,4,3,999,0,0,1.4,94.465,-41.8,4.959,1,11738,1
35051,56,7,1,0,0,0,0,0,8,1,1,3,1,1,-3.4,92.649,-30.1,0.716,0,38930,1
16827,57,3,1,3,0,0,0,0,2,4,2,999,0,0,1.4,93.918,-42.7,4.962,1,17043,1
12068,35,10,1,4,0,0,0,1,2,3,1,999,0,0,1.4,93.918,-42.7,4.966,1,12247,1
24923,34,2,1,1,0,1,0,0,8,1,1,999,0,0,-0.1,93.2,-42.0,4.12,1,25505,1
3657,47,3,1,4,0,1,0,1,3,4,1,999,0,0,1.1,93.994,-36.4,4.859,1,3728,1
31561,23,1,0,4,0,1,0,0,3,3,2,999,0,0,-1.8,92.893,-46.2,1.266,1,34434,1
17233,40,0,2,5,0,0,0,0,2,0,2,999,0,0,1.4,93.918,-42.7,4.962,0,17456,1
34228,38,0,1,5,0,1,0,0,4,0,1,6,2,2,-2.9,92.201,-31.4,0.821,0,37880,1
11202,41,9,1,5,0,1,1,1,5,4,2,999,0,0,1.4,94.465,-41.8,4.959,1,11368,1
20969,38,0,1,0,0,0,0,0,4,0,4,999,0,0,1.4,93.444,-36.1,4.963,1,21222,1
10164,29,0,0,0,0,0,0,1,5,0,3,999,0,0,1.4,94.465,-41.8,4.96,1,10315,1
19434,31,9,1,3,0,1,0,0,4,3,1,999,0,0,1.4,93.444,-36.1,4.968,1,19676,1
27799,48,0,1,0,0,0,0,0,1,4,3,999,0,0,-1.8,93.075,-47.1,1.405,1,29123,1
11665,29,0,1,5,0,1,0,1,5,4,3,999,0,0,1.4,94.465,-41.8,4.959,1,11837,1
34190,71,7,1,0,0,1,0,0,4,3,1,999,0,0,-2.9,92.201,-31.4,0.8290000000000001,1,37826,1
13901,24,1,0,1,0,1,0,0,2,0,2,999,0,0,1.4,93.918,-42.7,4.962,1,14099,1
2901,46,3,1,3,0,0,0,1,3,1,3,999,0,0,1.1,93.994,-36.4,4.859,1,2963,1
33604,36,2,1,1,0,1,0,0,2,1,3,999,0,0,-2.9,92.469,-33.6,1.029,1,37072,1
30197,33,3,0,2,0,1,0,0,3,4,2,999,0,0,-1.8,92.893,-46.2,1.3130000000000002,1,32398,1
35440,46,4,0,3,0,0,0,0,1,3,3,6,1,1,-1.8,93.749,-34.6,0.644,1,39457,1
2342,56,0,2,0,0,1,1,1,3,2,1,999,0,0,1.1,93.994,-36.4,4.856,1,2394,1
9989,34,4,1,5,0,0,0,1,5,3,1,999,0,0,1.4,94.465,-41.8,4.958,1,10137,1
24229,34,5,0,0,0,1,0,0,8,0,2,999,0,0,-0.1,93.2,-42.0,4.191,1,24601,1
31519,27,1,0,0,0,0,0,0,3,3,1,999,0,0,-1.8,92.893,-46.2,1.266,1,34372,1
14855,49,2,2,5,0,1,0,0,2,3,1,999,0,0,1.4,93.918,-42.7,4.958,1,15058,1
34622,54,9,1,1,0,0,0,1,0,0,2,999,0,0,-3.4,92.431,-26.9,0.7390000000000001,1,38382,1
28303,43,2,2,1,0,1,0,0,1,0,5,999,0,0,-1.8,93.075,-47.1,1.405,1,29807,1
32342,29,0,0,5,0,1,0,0,3,0,1,999,0,0,-1.8,92.893,-46.2,1.244,1,35546,1
5432,41,2,1,4,0,0,0,1,3,0,2,999,0,0,1.1,93.994,-36.4,4.857,1,5524,1
928,29,2,1,1,0,0,0,1,3,1,2,999,0,0,1.1,93.994,-36.4,4.856,1,955,1
13575,50,9,1,3,0,0,0,0,2,3,8,999,0,0,1.4,93.918,-42.7,4.963,1,13771,1
27750,55,0,1,5,0,0,0,0,1,4,3,999,0,0,-1.8,93.075,-47.1,1.405,1,29057,1
3453,37,3,1,4,0,1,0,1,3,3,4,999,0,0,1.1,93.994,-36.4,4.86,1,3521,1
24868,29,8,0,0,0,0,0,0,8,1,1,999,0,0,-0.1,93.2,-42.0,4.12,1,25432,1
14486,56,3,2,3,0,0,0,0,2,2,12,999,0,0,1.4,93.918,-42.7,4.961,1,14687,1
33319,29,0,0,0,0,1,0,0,5,0,4,999,0,0,-2.9,92.963,-40.8,1.281,1,36732,1
20249,43,2,1,1,0,0,0,0,4,2,2,999,0,0,1.4,93.444,-36.1,4.966,0,20495,1
34435,62,1,1,0,0,0,0,0,7,4,1,999,0,0,-3.4,92.379,-29.8,0.741,1,38134,1
8435,34,2,2,4,0,0,0,1,5,1,1,999,0,0,1.4,94.465,-41.8,4.864,1,8558,1
14894,25,3,0,4,0,0,0,0,2,3,1,999,0,0,1.4,93.918,-42.7,4.958,1,15097,1
25657,29,2,0,0,0,0,1,0,8,3,1,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,1,26403,1
12241,42,3,0,3,0,0,0,0,2,0,6,999,0,0,1.4,93.918,-42.7,4.96,1,12423,1
9078,38,9,1,4,0,1,1,1,5,4,2,999,0,0,1.4,94.465,-41.8,4.967,1,9209,1
16265,37,0,2,5,0,1,0,0,2,1,1,999,0,0,1.4,93.918,-42.7,4.963,1,16474,1
19001,52,2,1,5,0,1,1,0,4,1,2,999,0,0,1.4,93.444,-36.1,4.967,1,19239,1
21531,32,2,1,5,0,1,0,0,4,1,1,999,0,0,1.4,93.444,-36.1,4.964,1,21787,1
30488,30,3,1,4,0,1,0,0,3,0,5,999,0,0,-1.8,92.893,-46.2,1.2990000000000002,1,32854,1
16010,38,9,1,3,0,1,0,0,2,2,6,999,0,0,1.4,93.918,-42.7,4.961,1,16218,1
33418,25,0,0,1,0,1,0,0,5,0,2,999,0,0,-2.9,92.963,-40.8,1.26,1,36846,1
5196,58,8,1,0,0,0,0,1,3,4,1,999,0,0,1.1,93.994,-36.4,4.857,1,5287,1
11815,36,3,1,3,0,0,0,1,5,1,3,999,0,0,1.4,94.465,-41.8,4.958,1,11992,1
15398,38,2,1,1,0,1,0,0,2,0,2,999,0,0,1.4,93.918,-42.7,4.96,1,15604,1
33377,28,0,0,0,0,0,0,0,5,0,1,999,0,0,-2.9,92.963,-40.8,1.26,1,36800,1
11949,29,0,0,5,0,1,0,1,5,0,3,999,0,0,1.4,94.465,-41.8,4.947,1,12128,1
14822,55,9,2,0,0,1,0,0,2,3,5,999,0,0,1.4,93.918,-42.7,4.958,1,15025,1
32283,25,6,0,5,0,1,0,1,3,0,7,999,0,0,-1.8,92.893,-46.2,1.244,1,35469,1
25295,38,3,0,2,0,0,0,0,8,1,1,999,0,0,-0.1,93.2,-42.0,4.12,1,25969,1
28170,36,2,2,1,0,0,0,0,1,0,2,999,0,0,-1.8,93.075,-47.1,1.405,1,29620,1
22447,31,2,2,1,0,1,0,0,4,4,1,999,0,0,1.4,93.444,-36.1,4.964,1,22709,1
23225,39,0,1,0,0,0,0,0,4,3,10,999,0,0,1.4,93.444,-36.1,4.962,1,23493,1
28266,37,0,1,5,0,0,0,0,1,0,3,999,0,0,-1.8,93.075,-47.1,1.405,1,29754,1
36374,27,2,0,0,0,1,0,0,7,3,1,6,1,1,-1.1,94.199,-37.5,0.879,0,40674,1
664,50,9,1,3,0,1,0,1,3,2,2,999,0,0,1.1,93.994,-36.4,4.857,1,686,1
23552,48,4,1,2,0,1,0,0,4,4,1,999,0,0,1.4,93.444,-36.1,4.963,1,23822,1
17284,50,8,2,0,0,0,0,0,2,0,3,999,0,0,1.4,93.918,-42.7,4.962,1,17507,1
11870,50,0,1,5,0,0,0,1,5,4,3,999,0,0,1.4,94.465,-41.8,4.947,1,12048,1
20797,47,3,1,4,0,1,1,0,4,3,4,999,0,0,1.4,93.444,-36.1,4.964,1,21049,1
35545,44,3,0,2,0,0,0,1,3,1,1,999,0,0,-1.8,93.876,-40.0,0.672,1,39596,1
7586,42,4,1,5,0,1,0,1,3,4,2,999,0,0,1.1,93.994,-36.4,4.864,1,7702,1
3458,33,5,1,4,0,0,0,1,3,4,3,999,0,0,1.1,93.994,-36.4,4.859,1,3526,1
31833,40,3,1,4,0,1,0,0,3,3,2,999,0,0,-1.8,92.893,-46.2,1.266,1,34814,1
21048,41,2,1,1,0,1,0,0,4,0,1,999,0,0,1.4,93.444,-36.1,4.963,1,21301,1
25347,40,3,1,2,0,0,0,0,8,1,3,999,0,0,-0.1,93.2,-42.0,4.12,1,26035,1
7926,33,3,1,2,0,1,0,1,5,0,5,999,0,0,1.4,94.465,-41.8,4.865,1,8045,1
25628,37,10,1,1,0,1,0,0,8,3,2,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,1,26372,1
36607,56,2,2,1,0,1,1,0,0,0,5,999,0,0,-1.1,94.601,-49.5,1.0,1,40979,1
14033,34,1,2,0,0,1,0,1,2,0,3,999,0,0,1.4,93.918,-42.7,4.962,1,14232,1
31875,40,0,2,5,0,1,0,0,3,4,1,999,0,0,-1.8,92.893,-46.2,1.25,1,34875,1
17518,47,4,2,1,0,1,0,1,2,2,1,999,0,0,1.4,93.918,-42.7,4.961,1,17744,1
8561,41,3,1,3,0,0,0,1,5,1,2,999,0,0,1.4,94.465,-41.8,4.864,1,8685,1
23975,42,2,1,1,0,1,0,0,8,0,1,999,0,0,-0.1,93.2,-42.0,4.191,1,24282,1
14411,39,9,0,0,0,0,0,1,2,2,9,999,0,0,1.4,93.918,-42.7,4.961,1,14612,1
33242,31,0,0,5,0,1,0,0,5,3,1,999,0,0,-2.9,92.963,-40.8,1.26,1,36649,1
20152,52,0,1,0,0,0,0,0,4,2,1,999,0,0,1.4,93.444,-36.1,4.966,1,20397,1
35137,18,6,0,4,0,1,0,0,9,0,2,999,0,0,-3.0,92.713,-33.0,0.715,1,39039,1
21251,29,2,1,0,0,0,0,0,4,2,3,999,0,0,1.4,93.444,-36.1,4.963,1,21504,1
21286,52,0,1,5,0,1,0,0,4,2,2,999,0,0,1.4,93.444,-36.1,4.963,1,21539,1
6722,26,3,0,4,0,1,0,1,3,1,2,999,0,0,1.1,93.994,-36.4,4.857,1,6824,1
29587,33,3,1,2,0,1,1,0,3,1,2,999,0,0,-1.8,92.893,-46.2,1.334,0,31510,1
15324,47,0,1,5,0,1,0,0,2,4,4,999,0,0,1.4,93.918,-42.7,4.957,1,15530,1
33819,85,7,1,1,0,0,0,0,4,2,1,999,0,0,-2.9,92.201,-31.4,0.883,0,37341,1
33278,31,2,1,0,0,1,0,0,5,4,2,999,0,0,-2.9,92.963,-40.8,1.268,0,36689,1
4109,33,8,1,0,0,1,0,1,3,0,9,999,0,0,1.1,93.994,-36.4,4.8580000000000005,1,4187,1
16030,30,0,0,0,0,0,1,0,2,2,2,999,0,0,1.4,93.918,-42.7,4.961,1,16238,1
20307,54,3,1,4,0,1,0,0,4,2,3,999,0,0,1.4,93.444,-36.1,4.966,1,20553,1
8087,52,8,2,0,0,0,0,1,5,2,1,999,0,0,1.4,94.465,-41.8,4.864,1,8207,1
27019,33,0,2,5,0,0,0,0,1,3,1,999,0,0,-1.8,93.075,-47.1,1.483,1,28029,1
38,56,2,1,3,0,1,0,1,3,0,1,999,0,0,1.1,93.994,-36.4,4.857,1,39,1
10399,36,2,1,0,0,0,0,1,5,2,1,999,0,0,1.4,94.465,-41.8,4.961,1,10554,1
28926,35,0,1,1,0,1,0,0,3,0,3,999,0,0,-1.8,92.893,-46.2,1.354,1,30549,1
36406,25,8,0,0,0,0,0,1,7,2,1,999,0,0,-1.1,94.199,-37.5,0.877,1,40712,1
2437,39,3,1,4,0,1,0,1,3,2,3,999,0,0,1.1,93.994,-36.4,4.856,1,2490,1
2910,47,4,2,5,0,0,0,1,3,1,1,999,0,0,1.1,93.994,-36.4,4.859,1,2972,1
30884,28,2,0,4,0,0,0,0,3,2,1,999,0,0,-1.8,92.893,-46.2,1.291,1,33429,1
21265,33,2,2,5,0,1,1,0,4,2,1,999,0,0,1.4,93.444,-36.1,4.963,1,21518,1
22122,30,2,0,0,0,1,0,0,4,4,1,999,0,0,1.4,93.444,-36.1,4.964,1,22382,1
4156,40,0,1,4,0,0,0,1,3,2,1,999,0,0,1.1,93.994,-36.4,4.856,1,4235,1
33692,59,9,1,3,0,1,0,0,4,3,6,999,0,0,-2.9,92.201,-31.4,0.883,1,37177,1
23124,47,2,1,0,0,1,0,0,4,1,3,999,0,0,1.4,93.444,-36.1,4.964,1,23392,1
25351,46,2,1,4,0,1,0,0,8,1,2,999,0,0,-0.1,93.2,-42.0,4.12,1,26039,1
33695,63,7,1,3,0,0,0,0,4,3,4,999,0,0,-2.9,92.201,-31.4,0.883,1,37180,1
34310,41,0,1,0,0,1,0,0,7,0,1,999,0,0,-3.4,92.379,-29.8,0.797,1,37981,1
32983,26,2,2,0,0,1,0,0,5,2,1,3,1,1,-2.9,92.963,-40.8,1.262,1,36327,1
14722,29,2,2,5,0,1,0,0,2,1,2,999,0,0,1.4,93.918,-42.7,4.957,1,14925,1
15575,39,0,1,0,0,0,0,1,2,0,3,999,0,0,1.4,93.918,-42.7,4.96,0,15782,1
7330,29,2,1,1,0,0,0,1,3,4,1,999,0,0,1.1,93.994,-36.4,4.864,1,7441,1
9242,46,0,1,5,0,0,0,1,5,4,2,999,0,0,1.4,94.465,-41.8,4.967,1,9383,1
14696,31,0,1,0,0,1,0,0,2,1,3,999,0,0,1.4,93.918,-42.7,4.957,1,14899,1
19027,55,2,1,0,0,0,1,0,4,1,1,999,0,0,1.4,93.444,-36.1,4.967,1,19265,1
18076,33,0,2,5,0,0,0,0,2,1,3,999,0,0,1.4,93.918,-42.7,4.963,1,18309,1
20030,34,0,0,0,0,1,0,0,4,0,3,999,0,0,1.4,93.444,-36.1,4.965,1,20275,1
29024,32,2,0,1,0,0,0,0,3,2,2,999,0,0,-1.8,92.893,-46.2,1.344,1,30666,1
28120,41,0,1,5,0,1,1,0,1,0,1,999,0,0,-1.8,93.075,-47.1,1.405,1,29541,1
